work_id,title,byline,creators,creators_with_id
T1331,佛說灌頂經,東晉 帛尸梨蜜多羅譯,帛尸梨蜜多羅,帛尸梨密多羅(A000619)
T1332,七佛八菩薩所說大陀羅尼神呪經,失譯,,
T1333,虛空藏菩薩問七佛陀羅尼呪經,失譯,,
T1334,如來方便善巧呪經,隋 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1335,大吉義神呪經,元魏 曇曜譯,曇曜,曇曜(A001802)
T1336,陀羅尼雜集,失譯,,
T1337,種種雜呪經,北周 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1338,呪三首經,唐 地婆訶羅譯,地婆訶羅,地婆訶羅(A000332)
T1339,大方等陀羅尼經,北涼 法眾譯,法眾,法眾(A000720)
T1340,大法炬陀羅尼經,隋 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1341,大威德陀羅尼經,隋 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1342,佛說無崖際總持法門經,西秦 聖堅譯,聖堅,法堅(A000713)
T1343,尊勝菩薩所問一切諸法入無量門陀羅尼經,北齊 萬天懿譯,萬天懿,萬天懿(A001458)
T1344,金剛上味陀羅尼經,元魏 佛陀扇多譯,佛陀扇多,佛陀扇多(A000440)
T1345,金剛場陀羅尼經,隋 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1346,諸佛集會陀羅尼經,唐 提雲般若等譯,提雲般若,提雲般若(A001210)
T1347,息除中夭陀羅尼經,宋 施護譯,施護,施護(A000844)
T1348,佛說十二佛名神呪校量功德除障滅罪經,隋 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1349,佛說稱讚如來功德神呪經,唐 義淨譯,義淨,義淨(A001470)
T1350,佛說一切如來名號陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1351,佛說持句神呪經,吳 支謙譯,支謙,支謙(A000164)
T1352,佛說陀隣尼鉢經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1353,東方最勝燈王陀羅尼經,隋 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1354,東方最勝燈王如來經,隋 闍那崛多等譯,闍那崛多,闍那崛多(A001844)
T1355,佛說聖最上燈明如來陀羅尼經,宋 施護譯,施護,施護(A000844)
T1356,佛說華積陀羅尼神呪經,吳 支謙譯,支謙,支謙(A000164)
T1357,佛說師子奮迅菩薩所問經,失譯,,
T1358,佛說花聚陀羅尼呪經,失譯,,
T1359,佛說花積樓閣陀羅尼經,宋 施護譯,施護,施護(A000844)
T1360,六門陀羅尼經,唐 玄奘譯,玄奘,玄奘(A000294)
T1361,六門陀羅尼經論,世親菩薩造,世親菩薩,
T1362,佛說善夜經,唐 義淨譯,義淨,義淨(A001470)
T1363,勝幢臂印陀羅尼經,唐 玄奘譯,玄奘,玄奘(A000294)
T1364,妙臂印幢陀羅尼經,唐 實叉難陀譯,實叉難陀,實叉難陀(A001606)
T1365,八名普密陀羅尼經,唐 玄奘譯,玄奘,玄奘(A000294)
T1366,佛說祕密八名陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1367,佛說大普賢陀羅尼經,失譯,,
T1368,佛說大七寶陀羅尼經,失譯,,
T1369a,百千印陀羅尼經,唐 實叉難陀譯,實叉難陀,實叉難陀(A001606)
T1369b,百千印陀羅尼經,唐 實叉難陀譯,實叉難陀,實叉難陀(A001606)
T1370,佛說持明藏八大總持王經,宋 施護譯,施護,施護(A000844)
T1371,佛說聖大總持王經,宋 施護譯,施護,施護(A000844)
T1372,增慧陀羅尼經,宋 施護譯,施護,施護(A000844)
T1373,佛說施一切無畏陀羅尼經,宋 施護等譯,施護,施護(A000844)
T1374,佛說一切功德莊嚴王經,唐 義淨譯,義淨,義淨(A001470)
T1375,佛說莊嚴王陀羅尼呪經,唐 義淨譯,義淨,義淨(A001470)
T1376,佛說聖莊嚴陀羅尼經,宋 施護譯,施護,施護(A000844)
T1377,佛說寶帶陀羅尼經,宋 施護譯,施護,施護(A000844)
T1378a,佛說玄師颰陀所說神呪經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1378b,幻師颰陀神呪經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1379,佛說大愛陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1380,佛說善樂長者經,宋 法賢譯,法賢,天息災(A000146)
T1381,佛說大吉祥陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1382,佛說宿命智陀羅尼,宋 法賢譯,法賢,天息災(A000146)
T1383,佛說宿命智陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1384,佛說鉢蘭那賒嚩哩大陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1385,佛說俱枳羅陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1386,佛說妙色陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1387,佛說栴檀香身陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1388,佛說無畏陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1389,佛說無量壽大智陀羅尼,宋 法賢譯,法賢,天息災(A000146)
T1390,佛說洛叉陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1391,佛說檀特羅麻油述經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1392,大寒林聖難拏陀羅尼經,宋 法天譯,法天,法天(A000690)
T1393,佛說摩尼羅亶經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1394,佛說安宅神呪經,失譯,,
T1395,拔濟苦難陀羅尼經,唐 玄奘譯,玄奘,玄奘(A000294)
T1396,佛說拔除罪障呪王經,唐 義淨譯,義淨,義淨(A001470)
T1397,智炬陀羅尼經,唐 提雲般若等譯,提雲般若,提雲般若(A001210)
T1398,佛說智光滅一切業障陀羅尼經,宋 施護譯,施護,施護(A000844)
T1399,佛說滅除五逆罪大陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1400,佛說消除一切災障寶髻陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1401,佛說大金剛香陀羅尼經,宋 施護譯,施護,施護(A000844)
T1402,消除一切閃電障難隨求如意陀羅尼經,宋 施護譯,施護,施護(A000844)
T1403,佛說如意摩尼陀羅尼經,宋 施護譯,施護,施護(A000844)
T1404,佛說如意寶總持王經,宋 施護譯,施護,施護(A000844)
T1405,佛說息除賊難陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1407,佛說辟除諸惡陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1408,佛說最上意陀羅尼經,宋 施護譯,施護,施護(A000844)
T1409,佛說聖最勝陀羅尼經,宋 施護譯,施護,施護(A000844)
T1410,佛說勝幡瓔珞陀羅尼經,宋 施護譯,施護,施護(A000844)
T1411,佛說蓮華眼陀羅尼經,宋 施護譯,施護,施護(A000844)
T1412,佛說寶生陀羅尼經,宋 施護譯,施護,施護(A000844)
T1413,佛說尊勝大明王經,宋 施護譯,施護,施護(A000844)
T1414,佛說金身陀羅尼經,宋 施護譯,施護,施護(A000844)
T1415,大金剛妙高山樓閣陀羅尼,宋 施護譯,施護,施護(A000844)
T1416,金剛摧碎陀羅尼,宋 慈賢譯,慈賢,慈賢(A001432)
T1417,佛說壞相金剛陀羅尼經,元 沙囉巴譯,沙囉巴,沙囉巴(A000529)
T1418,佛說一切如來安像三昧儀軌經,宋 施護譯,施護,施護(A000844)
T1419,佛說造像量度經解,清 工布查布譯解,工布查布,工布查布(A000091)
T1421,彌沙塞部和醯五分律,劉宋 佛陀什共竺道生等譯,"佛陀什,竺道生",佛陀什(A000436);竺道生(A001502)
T1422a,彌沙塞五分戒本,劉宋 佛陀什等譯,佛陀什,佛陀什(A000436)
T1422b,五分戒本,劉宋 佛陀什等譯,佛陀什,佛陀什(A000436)
T1423,五分比丘尼戒本,梁 明徽集,明徽,明徽(A000671)
T1424,彌沙塞羯磨本,唐 愛同錄,愛同,愛同(A001434)
T1425,摩訶僧祇律,東晉 佛陀跋陀羅共法顯譯,"佛陀跋陀羅,法顯",佛馱跋陀羅(A000441);法顯(A000750)
T1426,摩訶僧祇律大比丘戒本,東晉 佛陀跋陀羅譯,佛陀跋陀羅,佛馱跋陀羅(A000441)
T1427,摩訶僧祇比丘尼戒本,東晉 法顯共覺賢譯,"法顯,覺賢",法顯(A000750);佛馱跋陀羅(A000441)
T1428,四分律,姚秦 佛陀耶舍共竺佛念等譯,"佛陀耶舍,竺佛念",佛陀耶舍(A000439);竺佛念(A000435)
T1429,四分律比丘戒本,後秦 佛陀耶舍譯,佛陀耶舍,佛陀耶舍(A000439)
T1430,四分僧戒本,後秦 佛陀耶舍譯,佛陀耶舍,佛陀耶舍(A000439)
T1431,四分比丘尼戒本,後秦 佛陀耶舍譯,佛陀耶舍,佛陀耶舍(A000439)
T1432,曇無德律部雜羯磨,曹魏 康僧鎧譯,康僧鎧,康僧鎧(A000899)
T1433,羯磨,曹魏 曇諦譯,曇諦,曇帝(A002167)
T1434,四分比丘尼羯磨法,劉宋 求那跋摩譯,求那跋摩,求那跋摩(A000218)
T1435,十誦律,後秦 弗若多羅共羅什譯,"弗若多羅,羅什",弗若多羅(A000247);鳩摩羅什(A001583)
T1436,十誦比丘波羅提木叉戒本,姚秦 鳩摩羅什譯,鳩摩羅什,鳩摩羅什(A001583)
T1437,十誦比丘尼波羅提木叉戒本,劉宋 法顯集出,法顯,法頴(A002325)
T1439,十誦羯磨比丘要用,劉宋 僧璩撰出,僧璩,僧璩(A001600)
T1440,薩婆多毘尼毘婆沙,失譯,,
T1441,薩婆多部毘尼摩得勒伽,劉宋 僧伽跋摩譯,僧伽跋摩,僧伽跋摩(A001592)
T1442,根本說一切有部毘奈耶,唐 義淨譯,義淨,義淨(A001470)
T1443,根本說一切有部苾芻尼毘奈耶,唐 義淨譯,義淨,義淨(A001470)
T1444,根本說一切有部毘奈耶出家事,唐 義淨譯,義淨,義淨(A001470)
T1445,根本說一切有部毘奈耶安居事,唐 義淨譯,義淨,義淨(A001470)
T1446,根本說一切有部毘奈耶隨意事,唐 義淨譯,義淨,義淨(A001470)
T1447,根本說一切有部毘奈耶皮革事,唐 義淨譯,義淨,義淨(A001470)
T1448,根本說一切有部毘奈耶藥事,唐 義淨譯,義淨,義淨(A001470)
T1449,根本說一切有部毘奈耶羯恥那衣事,唐 義淨譯,義淨,義淨(A001470)
T1450,根本說一切有部毘奈耶破僧事,唐 義淨譯,義淨,義淨(A001470)
T1451,根本說一切有部毘奈耶雜事,唐 義淨譯,義淨,義淨(A001470)
T1452,根本說一切有部尼陀那目得迦,唐 義淨譯,義淨,
T1453,根本說一切有部百一羯磨,唐 義淨譯,義淨,義淨(A001470)
T1454,根本說一切有部戒經,唐 義淨譯,義淨,義淨(A001470)
T1455,根本說一切有部苾芻尼戒經,唐 義淨譯,義淨,義淨(A001470)
T1456,根本說一切有部毘奈耶尼陀那目得迦攝頌,唐 義淨譯,義淨,義淨(A001470)
T1457,根本說一切有部略毘奈耶雜事攝頌,唐 義淨譯,義淨,義淨(A001470)
T1458,根本薩婆多部律攝,尊者勝友造  唐 義淨譯,"尊者勝友,義淨",義淨(A001470)
T1459,根本說一切有部毘奈耶頌,尊者毘舍佉造  唐 義淨譯,"尊者毘舍佉,義淨",義淨(A001470)
T1460,解脫戒經,元魏 般若流支譯,般若流支,般若流支(A000996)
T1461,律二十二明了論,弗陀多羅多造  陳 真諦譯,"弗陀多羅多,真諦",真諦(A000962)
T1462,善見律毘婆沙,蕭齊 僧伽跋陀羅譯,僧伽跋陀羅,僧伽跋陀羅(A001591)
T1463,毘尼母經,失譯,,
T1464,鼻奈耶,姚秦 竺佛念譯,竺佛念,竺佛念(A000435)
T1465,舍利弗問經,失譯,,
T1466,優波離問佛經,宋 求那跋摩譯,求那跋摩,求那跋摩(A000218)
T1467a,佛說犯戒罪報輕重經,後漢 安世高譯,安世高,安世高(A000366)
T1468,佛說目連所問經,宋 法天譯,法天,法天(A000690)
T1469,佛說迦葉禁戒經,宋 沮渠京聲譯,沮渠京聲,沮渠京聲(A000751)
T1470,大比丘三千威儀,後漢 安世高譯,安世高,安世高(A000366)
T1471,沙彌十戒法并威儀,失譯,,
T1472,沙彌威儀,宋 求那跋摩譯,求那跋摩,求那跋摩(A000218)
T1473,佛說沙彌十戒儀則經,宋 施護譯,施護,施護(A000844)
T1474,沙彌尼戒經,失譯,,
T1475,沙彌尼離戒文,失譯,,
T1476,佛說優婆塞五戒相經,宋 求那跋摩譯,求那跋摩,求那跋摩(A000218)
T1477,佛說戒消災經,吳 支謙譯,支謙,支謙(A000164)
T1478,大愛道比丘尼經,失譯,,
T1479,佛說苾芻五法經,宋 法天譯,法天,法天(A000690)
T1480,佛說苾芻迦尸迦十法經,宋 法天譯,法天,法天(A000690)
T1481,佛說五恐怖世經,宋 沮渠京聲譯,沮渠京聲,沮渠京聲(A000751)
T1482,佛阿毘曇經出家相品,陳 真諦譯,真諦,真諦(A000962)
T1483a,佛說目連問戒律中五百輕重事,失譯,,
T1483b,佛說目連問戒律中五百輕重事經,失譯,,
T1484,梵網經,後秦 鳩摩羅什譯,鳩摩羅什,鳩摩羅什(A001583)
T1485,菩薩瓔珞本業經,姚秦 竺佛念譯,竺佛念,竺佛念(A000435)
T1486,受十善戒經,失譯,,
T1487,佛說菩薩內戒經,宋 求那跋摩譯,求那跋摩,可度(A000221)
T1488,優婆塞戒經,北涼 曇無讖譯,曇無讖,曇無讖(A001789)
T1489,清淨毘尼方廣經,後秦 鳩摩羅什譯,鳩摩羅什,鳩摩羅什(A001583)
T1490,寂調音所問經,宋 法海譯,法海,法海(A000712)
T1491,菩薩藏經,梁 僧伽婆羅譯,僧伽婆羅,僧伽婆羅(A001588)
T1492,佛說舍利弗悔過經,後漢 安世高譯,安世高,安世高(A000366)
T1493,大乘三聚懺悔經,隋 闍那崛多共笈多等譯,"闍那崛多,笈多",闍那崛多(A001844);達摩笈多(A001572)
T1494,佛說淨業障經,失譯,,
T1495,善恭敬經,隋 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1496,佛說正恭敬經,元魏 佛陀扇多譯,佛陀扇多,佛陀扇多(A000440)
T1497,佛說大乘戒經,宋 施護譯,施護,施護(A000844)
T1498,佛說八種長養功德經,宋 法護等譯,法護,敬止(A001435)
T1499,菩薩戒羯磨文,彌勒菩薩說  唐 玄奘譯,"彌勒菩薩,玄奘",玄奘(A000294)
T1500,菩薩戒本,慈氏菩薩說  北涼 曇無讖譯,"慈氏菩薩,曇無讖",曇無讖(A001789)
T1501,菩薩戒本,彌勒菩薩說  唐 玄奘譯,"彌勒菩薩,玄奘",玄奘(A000294)
T1502,菩薩受齋經,西晉 聶道真譯,聶道真,聶道真(A001883)
T1503,優婆塞五戒威儀經,宋 求那跋摩譯,求那跋摩,求那跋摩(A000218)
T1504,菩薩五法懺悔文,失譯,,
T1505,四阿鋡暮抄解,婆素跋陀造  符秦 鳩摩羅佛提等譯,"婆素跋陀,鳩摩羅佛提",鳩摩羅佛提(A001584)
T1506,三法度論,東晉 僧伽提婆譯,僧伽提婆,僧伽提婆(A001589)
T1507,分別功德論,失譯附後漢錄,,
T1508,阿含口解十二因緣經,後漢 安玄共嚴佛調譯,"安玄,嚴佛調",安玄(A000367);嚴佛調(A001912)
T1509,大智度論,龍樹菩薩造  後秦 鳩摩羅什譯,"龍樹菩薩,鳩摩羅什",鳩摩羅什(A001583)
T1510a,金剛般若論,無著菩薩造  隋 達磨笈多譯,"無著菩薩,達磨笈多",達摩笈多(A001572)
T1510b,金剛般若波羅蜜經論,無著菩薩造  隋 達磨笈多譯,"無著菩薩,達磨笈多",達摩笈多(A001572)
T1511,金剛般若波羅蜜經論,天親菩薩造  元魏 菩提流支譯,"天親菩薩,菩提流支",菩提流支(A001357)
T1512,金剛仙論,世親菩薩造  金剛仙論師釋  元魏 菩提流支譯,"世親菩薩,金剛仙論師,菩提流支",菩提流支(A001357)
T1513,能斷金剛般若波羅蜜多經論釋,無著菩薩造頌  世親菩薩釋  唐 義淨譯,"無著菩薩,世親菩薩,義淨",義淨(A001470)
T1514,能斷金剛般若波羅蜜多經論頌,無著菩薩造  唐 義淨譯,"無著菩薩,義淨",義淨(A001470)
T1515,金剛般若波羅蜜經破取著不壞假名論,功德施菩薩造  唐 地婆訶羅等譯,"功德施菩薩,地婆訶羅",地婆訶羅(A000332)
T1516,聖佛母般若波羅蜜多九頌精義論,勝德赤衣菩薩造  宋 法護等譯,"勝德赤衣菩薩,法護",法護(A014355)
T1517,佛母般若波羅蜜多圓集要義釋論,三寶尊菩薩造  大域龍菩薩造本論  宋 施護等譯,"三寶尊菩薩,大域龍菩薩,施護",施護(A000844)
T1518,佛母般若波羅蜜多圓集要義論,大域龍菩薩造  宋 施護等譯,"大域龍菩薩,施護",施護(A000844)
T1519,妙法蓮華經憂波提舍,大乘論師婆藪槃豆釋  後魏 菩提留支共曇林等譯,"婆藪槃豆,菩提留支,曇林",菩提流支(A001357);曇琳(A001781)
T1520,妙法蓮華經論優波提舍,婆藪般豆菩薩造  元魏 勒那摩提共僧朗等譯,"婆藪般豆菩薩,勒那摩提,僧朗",勒那摩提(A001012);僧朗(A001596)
T1521,十住毘婆沙論,聖者龍樹造  後秦 鳩摩羅什譯,"聖者龍樹,鳩摩羅什",鳩摩羅什(A001583)
T1522,十地經論,天親菩薩造  後魏 菩提流支等譯,"天親菩薩,菩提流支",菩提流支(A001357)
T1523,大寶積經論,後魏 菩提流支譯,菩提流支,菩提流支(A001357)
T1524,無量壽經優波提舍,婆藪槃豆菩薩造  元魏 菩提流支譯,"婆藪槃豆菩薩,菩提流支",菩提流支(A001357)
T1525,彌勒菩薩所問經論,後魏 菩提流支譯,菩提流支,菩提流支(A001357)
T1526,寶髻經四法憂波提舍,天親菩薩造  元魏 毘目智仙譯,"天親菩薩,毘目智仙",毗目智仙(A000852)
T1527,涅槃論,婆藪槃豆作  元魏 達磨菩提譯,"婆藪槃豆,達磨菩提",達摩菩提(A001573)
T1528,涅槃經本有今無偈論,天親菩薩造  陳 真諦譯,"天親菩薩,真諦",真諦(A000962)
T1529,遺教經論,天親菩薩造  陳 真諦譯,"天親菩薩,真諦",真諦(A000962)
T1530,佛地經論,親光菩薩等造  唐 玄奘譯,"親光菩薩,玄奘",玄奘(A000294)
T1531,文殊師利菩薩問菩提經論,天親菩薩造  元魏 菩提流支譯,"天親菩薩,菩提流支",菩提流支(A001357)
T1532,勝思惟梵天所問經論,天親菩薩造  後魏 菩提流支譯,"天親菩薩,菩提流支",菩提流支(A001357)
T1533,轉法輪經憂波提舍,天親菩薩造  元魏 毘目智仙譯,"天親菩薩,毘目智仙",毗目智仙(A000852)
T1534,三具足經憂波提舍,元魏 毘目智仙譯,毘目智仙,毗目智仙(A000852)
T1536,阿毘達磨集異門足論,尊者舍利子說  唐 玄奘譯,"尊者舍利子,玄奘",玄奘(A000294)
T1537,阿毘達磨法蘊足論,尊者大目乾連造  唐 玄奘譯,"尊者大目乾連,玄奘",玄奘(A000294)
T1538,施設論,宋 法護等譯,法護,法護(A014355)
T1539,阿毘達磨識身足論,提婆設摩造  唐 玄奘譯,"提婆設摩,玄奘",玄奘(A000294)
T1540,阿毘達磨界身足論,尊者世友造  唐 玄奘譯,"尊者世友,玄奘",玄奘(A000294)
T1541,眾事分阿毘曇論,尊者世友造  宋 求那跋陀羅共菩提耶舍譯,"尊者世友,求那跋陀羅,菩提耶舍",求那跋陀羅(A000527);菩提耶舍(A001359)
T1542,阿毘達磨品類足論,尊者世友造  唐 玄奘譯,"尊者世友,玄奘",玄奘(A000294)
T1543,阿毘曇八犍度論,迦栴延子造  符秦 僧伽提婆共竺佛念譯,"迦栴延子,僧伽提婆,竺佛念",僧伽提婆(A001589);竺佛念(A000435)
T1544,阿毘達磨發智論,迦多衍尼子造  唐 玄奘譯,"迦多衍尼子,玄奘",玄奘(A000294)
T1545,阿毘達磨大毘婆沙論,五百大阿羅漢等造  唐 玄奘譯,"五百大阿羅漢,玄奘",玄奘(A000294)
T1546,阿毘曇毘婆沙論,迦旃延子造  五百羅漢釋  北涼 浮陀跋摩共道泰等譯,"迦旃延子,五百羅漢,浮陀跋摩,道泰",浮陀跋摩(A000941);道泰(A001526)
T1547,鞞婆沙論,尸陀槃尼撰  符秦 僧伽跋澄譯,"尸陀槃尼,僧伽跋澄",僧伽跋澄(A001593)
T1548,舍利弗阿毘曇論,姚秦 曇摩耶舍共曇摩崛多等譯,"曇摩耶舍,曇摩崛多",曇摩耶舍(A001796);曇摩崛多(A001797)
T1549,尊婆須蜜菩薩所集論,尊婆須蜜造  符秦 僧伽跋澄等譯,"尊婆須蜜,僧伽跋澄",僧伽跋澄(A001593)
T1550,阿毘曇心論,尊者法勝造  晉 僧迦提婆共慧遠等譯,"尊者法勝,僧迦提婆,慧遠",僧伽提婆(A001589);慧遠(A001204)
T1551,阿毘曇心論經,法勝論  優波扇多釋  高齊 那連提耶舍譯,"法勝,優波扇多,那連提耶舍",那連提黎耶舍(A000545)
T1552,雜阿毘曇心論,尊者法救造  宋 僧伽跋摩等譯,"尊者法救,僧伽跋摩",僧伽跋摩(A001592)
T1553,阿毘曇甘露味論,尊者瞿沙造  失譯,尊者瞿沙,
T1554,入阿毘達磨論,塞建陀羅造  唐 玄奘譯,"塞建陀羅,玄奘",玄奘(A000294)
T1555,五事毘婆沙論,尊者法救造  唐 玄奘譯,"尊者法救,玄奘",玄奘(A000294)
T1556,薩婆多宗五事論,唐 法成譯,法成,法成(A000696)
T1557,阿毘曇五法行經,後漢 安世高譯,安世高,安世高(A000366)
T1558,阿毘達磨俱舍論,尊者世親造  唐 玄奘譯,"尊者世親,玄奘",玄奘(A000294)
T1559,阿毘達磨俱舍釋論,婆藪盤豆造  陳 真諦譯,"婆藪盤豆,真諦",真諦(A000962)
T1560,阿毘達磨俱舍論本頌,世親菩薩造  唐 玄奘譯,"世親菩薩,玄奘",玄奘(A000294)
T1561,俱舍論實義疏,尊者安惠造,尊者安惠,
T1562,阿毘達磨順正理論,尊者眾賢造  唐 玄奘譯,"尊者眾賢,玄奘",玄奘(A000294)
T1563,阿毘達磨藏顯宗論,尊者眾賢造  唐 玄奘譯,"尊者眾賢,玄奘",玄奘(A000294)
T1564,中論,龍樹菩薩造  梵志青目釋  姚秦 鳩摩羅什譯,"龍樹菩薩,梵志青目,鳩摩羅什",鳩摩羅什(A001583)
T1565,順中論,龍樹菩薩造  無著菩薩釋  元魏 瞿曇般若流支譯,"龍樹菩薩,無著菩薩,瞿曇般若流支",般若流支(A000996)
T1566,般若燈論釋,偈本龍樹菩薩  釋論分別明菩薩  唐 波羅頗蜜多羅譯,"龍樹菩薩,分別明菩薩,波羅頗蜜多羅",波羅頗迦羅蜜多羅(A000686)
T1567,大乘中觀釋論(第1卷-第9卷),安慧菩薩造  宋 惟淨等譯,"安慧菩薩,惟淨",惟淨(A001072)
T1568,十二門論,龍樹菩薩造  姚秦 鳩摩羅什譯,"龍樹菩薩,鳩摩羅什",鳩摩羅什(A001583)
T1569,百論,提婆菩薩造  婆藪開士釋  姚秦 鳩摩羅什譯,"提婆菩薩,婆藪開士,鳩摩羅什",鳩摩羅什(A001583)
T1570,廣百論本,聖天菩薩造  唐 玄奘譯,"聖天菩薩,玄奘",玄奘(A000294)
T1571,大乘廣百論釋論,聖天菩薩本  護法菩薩釋  唐 玄奘譯,"聖天菩薩,護法菩薩,玄奘",玄奘(A000294)
T1572,百字論,提婆菩薩造  後魏 菩提流支譯,"提婆菩薩,菩提流支",菩提流支(A001357)
T1573,壹輸盧迦論,龍樹菩薩造  後魏 瞿曇般若留支譯,"龍樹菩薩,瞿曇般若留支",般若流支(A000996)
T1574,大乘破有論,龍樹菩薩造  宋 施護譯,"龍樹菩薩,施護",施護(A000844)
T1575,六十頌如理論,龍樹菩薩造  宋 施護譯,"龍樹菩薩,施護",施護(A000844)
T1576,大乘二十頌論,龍樹菩薩造  宋 施護譯,"龍樹菩薩,施護",施護(A000844)
T1577,大丈夫論,提婆羅菩薩造  北涼 道泰譯,"提婆羅菩薩,道泰",道泰(A001526)
T1578,大乘掌珍論,清辯菩薩造  唐 玄奘譯,"清辯菩薩,玄奘",玄奘(A000294)
T1579,瑜伽師地論,彌勒菩薩說  唐 玄奘譯,"彌勒菩薩,玄奘",玄奘(A000294)
T1580,瑜伽師地論釋,最勝子等造  唐 玄奘譯,"最勝子,玄奘",玄奘(A000294)
T1581,菩薩地持經,北涼 曇無讖譯,曇無讖,曇無讖(A001789)
T1582,菩薩善戒經,劉宋 求那跋摩譯,求那跋摩,求那跋摩(A000218)
T1583,菩薩善戒經,劉宋 求那跋摩譯,求那跋摩,求那跋摩(A000218)
T1584,決定藏論,梁 真諦譯,真諦,真諦(A000962)
T1585,成唯識論,護法等菩薩造  唐 玄奘譯,"護法,玄奘",玄奘(A000294)
T1586,唯識三十論頌,世親菩薩造  唐 玄奘譯,"世親菩薩,玄奘",玄奘(A000294)
T1587,轉識論,陳 真諦譯,真諦,真諦(A000962)
T1588,唯識論,天親菩薩造  後魏 瞿曇般若流支譯,"天親菩薩,瞿曇般若流支",般若流支(A000996)
T1589,大乘唯識論,天親菩薩造  陳 真諦譯,"天親菩薩,真諦",真諦(A000962)
T1590,唯識二十論,世親菩薩造  唐 玄奘譯,"世親菩薩,玄奘",玄奘(A000294)
T1591,成唯識寶生論,護法菩薩造  唐 義淨譯,"護法菩薩,義淨",義淨(A001470)
T1592,攝大乘論,阿僧伽作  後魏 佛陀扇多譯,"阿僧伽,佛陀扇多",佛陀扇多(A000440)
T1593,攝大乘論,無著菩薩造  陳 真諦譯,"無著菩薩,真諦",真諦(A000962)
T1594,攝大乘論本,無著菩薩造  唐 玄奘譯,"無著菩薩,玄奘",玄奘(A000294)
T1595,攝大乘論釋,世親菩薩釋  陳 真諦譯,"世親菩薩,真諦",真諦(A000962)
T1596,攝大乘論釋論,世親菩薩造  隋 笈多共行矩等譯,"世親菩薩,笈多,行矩",達摩笈多(A001572);行矩(A000414)
T1597,攝大乘論釋,世親菩薩造  唐 玄奘譯,"世親菩薩,玄奘",玄奘(A000294)
T1598,攝大乘論釋,無性菩薩造  唐 玄奘譯,"無性菩薩,玄奘",玄奘(A000294)
T1599,中邊分別論,天親菩薩造  陳 真諦譯,"天親菩薩,真諦",真諦(A000962)
T1600,辯中邊論,世親菩薩造  唐 玄奘譯,"世親菩薩,玄奘",玄奘(A000294)
T1601,辯中邊論頌,彌勒菩薩說  唐 玄奘譯,"彌勒菩薩,玄奘",玄奘(A000294)
T1602,顯揚聖教論,無著菩薩造  唐 玄奘譯,"無著菩薩,玄奘",玄奘(A000294)
T1603,顯揚聖教論頌,無著菩薩造  唐 玄奘譯,"無著菩薩,玄奘",玄奘(A000294)
T1604,大乘莊嚴經論,無著菩薩造  唐 波羅頗蜜多羅譯,"無著菩薩,波羅頗蜜多羅",波羅頗迦羅蜜多羅(A000686)
T1605,大乘阿毘達磨集論,無著菩薩造  唐 玄奘譯,"無著菩薩,玄奘",玄奘(A000294)
T1606,大乘阿毘達磨雜集論,安慧菩薩糅  唐 玄奘譯,"安慧菩薩,玄奘",玄奘(A000294)
T1607,六門教授習定論,無著本  世親釋  唐 義淨譯,"無著,世親,義淨",義淨(A001470)
T1608,業成就論,天親菩薩造  元魏 毘目智仙譯,"天親菩薩,毘目智仙",毗目智仙(A000852)
T1609,大乘成業論,世親菩薩造  唐 玄奘譯,"世親菩薩,玄奘",玄奘(A000294)
T1610,佛性論,天親菩薩造  陳 真諦譯,"天親菩薩,真諦",真諦(A000962)
T1611,究竟一乘寶性論,後魏 勒那摩提譯,勒那摩提,勒那摩提(A001012)
T1612,大乘五蘊論,世親菩薩造  唐 玄奘譯,"世親菩薩,玄奘",玄奘(A000294)
